segment_518|paacha saya tiisako paatana khapinchhe abhilekhamaa pramaanika charchaa paainchha
segment_519|melamchii khaanepaanii aayojanaako muhaanasaagai jodieko yasa gaabisa bhaugolika ruupamaa kehii bhiraalo daadaakaadaale gherieko chha
segment_520|shrii kaalinchoka uchcha maadhyamika bidyaalaya dolakhaa jillaako bhimeshbara nagarapaalikaamaa pardachha
segment_521|bimalaa raabalako janma suduurapashchima nepaalako bajhaanga jillaamaa bhaeko ho
segment_522|laalasiha bhandaarii nepaalakaa lokapriya gaayaka hun
segment_523|eutaa piidita manasthiti baulaaera aneka bakchha
segment_524|adiyo daataa sangkuchana prabidhi
segment_525|gaayaka phattemaana raajabhandaarii saahrai biraamii pareko khabara aaeko dherai dina nabitdai aaja ekaabihaanai unako mrityuko khabara aayo
segment_526|nyurenii taala kaaskii jillaako lekhanaatha nagarapaalikaamaa abasthita taala ho
segment_527|amerikii alpaaina ski resara
segment_528|sunako geta antarraashtriya kalejako baastabamai bishbabyaapii starako shikshaa pradaana gardai aaeko chha
segment_529|aphrikii mahaadeshako pashchimii kshetra
segment_530|uttesa bhojanaalayale yo baate hudai ghumna aaune paryatakaharuulaaii chhito ra mitho khaanaa pradaana gardai aaeko chha
segment_531|kesiikaa baaremaa shabdachitramaa kirana kesii naamaka pustaka duii hajaara paisatthiimaa uhaakai janma dinamaa chhaapiyo
segment_532|kiraatabhitra pani koyu koyaanga koicha kocha kukii kulunga kiraabaa aadi jaatiharuu hunchha
segment_533|spenako airaagonako sbaayatta samudaayamaa raheko sahara
segment_534|niraja kumaarako janma suduurapashchima nepaalako bajhaanga jillaamaa bhaeko ho
segment_535|unnaaisa saya triyaanabbemaa kolambiyaalii phutabala byaabasaayikako pahilo shrenii
segment_536|itihaasakaara ra dosro dharmayuddha ko sahabhaagii
segment_537|solomana dbipako mudraa
segment_538|gorakhaa jillaako sadaramukaama prithbiinaaraayana nagarapaalikaa gorakhaa bajaaramaa raheko gorakhaa aspataala yo kshetrako mukhya aspataala ho
segment_539|khatajaatraakramamaa pujaariidbaaraa ghantii bajaaune chamara dolaaune kaarya abichchhinna bhairaheko hunchha
segment_540|unnaaisa saya nabbemaa kolambiyaalii phutabala byaabasaayikako pahilo shrenii
segment_541|gridako charaa paribaara
segment_542|gopalaraama damaaiiko janma suduurapashchima nepaalako baitadii jillaamaa bhaeko ho
segment_543|jarmaniiko saksoniiko phrii raajyako jillaamaa raheko nagara
segment_544|juge bhattaraaiiko janma suduurapashchima nepaalako baitadii jillaamaa bhaeko ho
segment_545|paanii tataaune bhaado
segment_546|paynchatantra chhotaachhotaa kathaaharuuko saagaalo ho
segment_547|yasabaata chaara saya iishaapuurbasamma kiraata kaala raheko
segment_548|arakidonika esidabaata byutpanna hunchha
segment_549|mahishapaala bashii antima raajaa bhubana sihale paraajita nepaala khaaldoko shaasana yasa jaatile hatyaaekaa bishbaasa garinchha
segment_550|biraata raajaako darabaaramaa paandabaharuu bibhinna naamale guptabaasa basdaa kichchakako kudrishti draupadii maathi parechha
segment_551|bisa athaara saya bayaalisa jeshthamaa raajaa siddhanaaraayana shaahako raajyakaalamaa nepaala ekiikaranamaa gaabhieko paainchha
segment_552|kshetrapaatii niःshulka aspataalabaata sarbasaadhaaranalaaii niःshulka khopa pradaana garidai aaeko kuraa khulna aaeko chha
segment_553|bhaaratako eka aadhikaarika bhaashaa
segment_554|kirana kesii sabaile chinekaa haasyakalaakaara hunuhunchha
segment_555|diirgha phulaaraako janma suduurapashchima nepaalako dadeladhuraa jillaamaa bhaeko ho
segment_556|oma bikrama bishta nepaalii aadhunika giitakaa lokapriya gaayaka hun
segment_557|albartaako raajadhaanii sahara
segment_558|pushpa nepaalii nepaalakaa barishtha gaayaka giitakaara unii sanggiitakaara hun
segment_559|kehii prakaarakaa telibhijana tyunara jasale kamptayutaradbaaraa telibhijanamaa signala praapta garna anumati dinchha
segment_560|nyuuna deshamaako naamaharuu
segment_561|bhojaraaja oliiko janma suduurapashchima nepaalako dadeladhuraa jillaamaa bhaeko ho
segment_562|kaabru eutaa himaalii parbatamaalaa ho juna uttarii nepaala ra bhaaratako simaanaamaa abasthita chha
segment_563|khelaunaa pangtimaa enimesana telibhijana shrrikhalaamaa aadhaarita
segment_564|itaaliiko milaanamaa raheko giitii naatya ghara
segment_565|jaapaanii myaangaa shrringkhalaa
segment_566|yasakaa atirikta haaikinga khelako majaa tis‍taa nadiiko upatyakaamaa barshabhari lina sakinchha
segment_567|raashtrapati dimitrii medbhidebhasaaga baartaa garna agastamaa unii relamaa gaekaa thie
segment_568|uttarako aglo annapuurna shrringkhalaa saadhai hiule dhaakii rahanchha eghaara bataa bibhinna himashikharaharuu mitarabhandaa badhii uchaaikaa
segment_569|amerikii abhinetaa ra aabaaja abhinetaa
segment_570|raajeshapaayala raaii udaya sotaanga sanggiitaa raanaa rimaa gurunga hodaa sbaruuparaaja aachaarya anju panta tathaa diipaka limbu sabai raamraa gaayaka hun
segment_571|chhoraaharuulaaii kasarii sapaarne raajaa pirolirahanthe
segment_572|arjentinaakaa resinga kaara chaalaka paacha pataka pharmulaa bana chyaampiyana
segment_573|dacha khela sutara
segment_574|slobeniyaaii banaspatibijyna ra aanubaashikataa
segment_575|dilliiraaja bhattako janma suduurapashchima nepaalako dadeladhuraa jillaamaa bhaeko ho
segment_576|haabaa saasa bhuumi chiplekiiraako bilupta prajaati
segment_577|amerikii abhinetrii modela ra gaayikaa
segment_578|duii hajaara chhabbiisa saala bhadau unaantisa gate gulmii rahaadaako abasthaamaa raamechhaapa jillaamaa nishaana praapta gareko
segment_579|shoka sunaara nepaalii gaayana kshetramaa thulo yogadaana garekaa chhan
segment_580|doshapuurna bikaasa baa angga baa utakako janmajaata abhaaba
segment_581|nyu branbisko raajadhaanii
segment_582|taalabaata haalakaa abasthaasamma beganaasa ra ruupaa taalabaata chaahejatiko upayogitaa nagarabaasiiharuule lina sakirahekaa chhainan
segment_583|handuraasako kaakhamaa raheko kota
segment_584|paatana aspataala paatana nepaalakaa puraanaa aspataalaharuumadhye eka ho
segment_585|amerikii raka ena rola agragaamii
segment_586|spena porchugala parsiyaakaa kehii kshetraharuumaa sthaapita islaama dharma khilaaphatako thaalanii saya chha saya chaaliisa ii taakaa bhaeko thiyo
segment_587|denamaarka eutaa raajatantra bhaeko desha ho ra tyasako raajadhaanii kopanahegana ho
segment_588|ekaantamaa basna dulna mana paraaune jaapaanii ijaraayalii jarmana rusii paryatakaharuu sthaaniiya baasindaakaa ghara bhaynjyaangakaa hotalamaa kyaampasaaitamaa paala taagchhan
segment_589|hanoi bhiyatanaamako raajadhaanii shahara ho
segment_590|baasingtana disii sayukta raajya amerikaako raajadhaanii sahara ho
segment_591|peruko sabaibhandaa thuulo sahara limaa sasaarabhara prakhyaata chha
segment_592|entaalyaa saharako puurbapatti raheko ramaniiya kshetra nai yasako thuulo srota ho
segment_593|abobyaana aarmeniyaako eutaa samudaaya ho
segment_594|jaakaartaa indonesiyaako raajadhaanii sahara ho
segment_595|tyasa toliikaa eka sadasya phraanselii sbisa jiibaanu bisheshajyna thie
segment_596|unale jarmanii yugoslaabhiyaa beljiiyama phraansa ra bhaaratamaa pani aaphno saanggiitika kalaa prastuta garekaa thie
segment_597|upasaalaa nagaramaalara pokhariiko jalayaataayaatayogya eutaa shaakhaako tatamaa jasako naama phairisa nadii ho ra stakahoma nagarako ekachaalisa mila uttaratira abasthita chha
segment_598|makbaarii taapu nyujilyaanda ra antaartikaako bichamaa abasthita astreliyaako tyaajmaaniyaa raajyako bhuubhaaga ho
segment_599|yasakaa atirikta yahaa tis‍taa nadiimaa romaanchaka khela raaphtingako suruaata garieko chha
segment_600|yahaako jimnaastsalaaii tettiisau tyulita pitara smaaraka kapa duii hajaara saata hanggeriimaa duii sbarna padaka praapta bhaeko chha
segment_601|yasai kramamaa ukta toliile athaara saya chauraanabbemaa hangakanga bhramana gareko thiyo
segment_602|duii hajaara aatha agastamaa eka jaapaanii prakaashanale kima duii hajaara tiinamai maarisakeko daabii gar‍yo
segment_603|aitihaasika sahara petraa aaphnaa bichitrakaa kalaa ra saskritiharuukaa kaarana prasiddha chha
segment_604|kaalimponga garlsa haaiskula eutaa nepaalii bhaashaako patrikaa ho
segment_605|yo sayukta raajya amerikaamaa parne eutaa raajya ho
segment_606|antaarktikaa eutaa thulo mahaadesha ho arthaat yo eutaa bhuumiko thulo bhaaga ho yo mahaadesha bishbako dakshina kshetramaa sthita chha
segment_607|maayamii sahara aajabholi nikai prakhyaata huna thaaleko chha
segment_608|ekapataka rasiyaako masko kimale lagjarii relakaarabaatai yaatraa garekaa thie
segment_609|yo nadii paakistaanamaa hakaraa baahida naaraa naamaharuule chininchha
segment_610|esiyaakai thuulo nijii pustakaalaya keshara pustakaalaya kariba chhattiisa hajaara jati pustakaharuu raakhiekaa thie
segment_611|kyaanaadaamaa baarshika ruupamaa dheraimaatraamaa kaatha tathaa banyajanya utpaadanaharuu niryaata garinchhan
segment_612|masaajiragola baa masaajira taala ajarabaijaanako baaku najika kbaaraadaga raayonamaa parne nunilo paaniiko taala ho
segment_613|aagraa makabaanapura jillaamaa parne eka gaau bikaasa samiti ho
segment_614|jeruselama sahara dhaarmika ra aitihaasika ruupale nikai mahattbapuurna chha
segment_615|chitabana raashtriya nikuynja bishbabharakaa paryatakaharuumaajha nikai prakhyaata chha
segment_616|bhotekoshii nadii yasai gaabisa bhaera bagne bhaekaale bishmaa nai bhotekoshii raaphtingakaa laagi yo kshetra nikai prasiddha chha
segment_617|ghaama laagepachhi tina dinadekhi abaruddha benii mustaanga sadaka sidhaa yaataayaata saynchaalanamaa aaeko chha
segment_618|jastosukai graahakako chitta bujhaauna sakne ekamaatra baara esa kyaaphe enda baara ho
segment_619|sabaibhandaa saano taala maidii taalabhandaa duii kimii pashchimamaa parchha
segment_620|staandarda chaartarda baingka nepaala limitedale bibhinna aarthika kshetraharuumaa lagaanii gareko chha
segment_621|arunimaa uchcha maadhyamika bidyaalayale dherai pahiledekhi nai samaaja sebaa gardai aaeko kuraa khuleko chha
segment_622|sagaramaathaa chaudharii aakhaa aspataalamaa aakhaako shalyakriyaa bhaekaale maile uniiharuulaaii tyahaa jaana sallaaha die
segment_623|le sherpaa bhanne kampaniile yasako sthaapanaa dekhi nai nirantara pragati gariraheko paainchha
segment_624|puurbamaa dhabalaagirii dekhi pashchimamaa byaasa rishi himaala nandaadebiisamma yasako prabhaaba raheko chha
segment_625|mustaanga himaalii jillaa ho
segment_626|kaanti baala aspataalale baalabaalikaamaa hune praayaः sabai khaale rogaharuuko upachaara garnamaa saphala bhaeko chha
segment_627|yasa barshadekhi yunaaiteda akaademiile tribhubana bishbabidyaalayabaata sambandhana praapta gareko chha
segment_628|pleseja resturenta enda baarakaa sabai karmachaariiharuule eka aapasamaa milera kaarya gardai aaeko kuraa khulaasaa bhaeko chha
segment_629|misana aspataala okhaladhunggaamaa biraamiiharuuko bhida rahanchha
segment_630|ibiparlsale aaphnomaarga taya gardaa dherai kuraaharuumaathi dhyaana pur‍yaaunu pareko thiyo
segment_631|paynchakule daanga jillaako eutaa gaau bikaasa samiti ho
segment_632|mahendranagara nepaalako pashchimaaynchala bikaasa kshetramaa parne eutaa mahattbapuurna naakaa saathai kshetriiya sahara ho
segment_633|sarakaarale janakapura aynchala aayurbeda aushadhaalayalaaii aadhunika prabidhiyukta garaaune pratibaddhataa prakata gareko chha
segment_634|dii ena buksa enda stesanariisaaga milera haamro skulale bidyaarthiikaa laagi chaahine pustakaharuuko byabasthaa gareko chha
segment_635|kaalo garuda nepaalamaa paaine eka prakaarako charaako naama ho
segment_636|nepaalamaa badhii paanii parne jillaa kaaskiiko lumle gaau bikaasa samiti antargatako kshetra pardachha
segment_637|plega lasiikaa granthii mahaamaariikaa pramukha prakopa phailiekaa thie
segment_638|tara yasakaa puurba ki aanggla phrencha senaaharuu kaalaasaagarakaa pashchimii tatamaa barnamaa ekatra hun
segment_639|yahaa hadappaa sabhyataakaa dherai chaaso mahattbapuurna abashesha bhetiekaa chhan
segment_640|baideshika byaapaara dharaasaayii praakritika prakopa bhokamariibaata laakhau maanisale jyaana gumaaunupareko thiyo
segment_641|yasa jillaamaa samashitoshnadekhi shitoshna haabaapaanii paainchha
segment_642|keralakaa adhikaasha maanisako maatribhaashaa malayaalama chha yo drabida paribaarako pramukha bhaashaa ho
segment_643|n‍yauraa eka saya tiina phitako uchaaimaa abasthita chha
segment_644|kaalimpongga mahakumaa bhaaratiiya raajya pashchima banggaalako daarjiilingga jillaa antargatako mahakumaa ho
segment_645|bishba bishayaka mantriistariiya antarraashtriya sammelanamaa bhaaga lina banglaadeshako raajadhaanii dhaakaa prasthaana garnuaghi tribhubana antaraashtriya bimaanasthalamaa saynchaarakarmii bicha unale so kuraa bataae
segment_646|tanahu kshetrabaata sabidhaana sabhaa sabhaasad nirbaachita gurunga saalako aama chunaabamaa sohii kshetrabaata bijayii hunubhaeko thiyo
segment_647|sabai bidbaana yo maandachhan bhaashaasambandhii paribartanako kaaranale malayaalama utpati bhaeko
segment_648|yasabhitra katibataa kathaa spashtasaaga chhutyaauna gaahro
segment_649|chiinamaa upalabdha chikitsaka abhilekhamaa ullekha garieko lasiikaa granthii mahaamaarii sohra saya chabaaliisamaa bhaeko paaiyo
segment_650|bishbamaa prachalita dherai naitika kathaaharuuko aadhaara paynchatantrakaa kathaaharuu maaniekaa chhan
segment_651|so bishayamaa uttara koriyaale chaaso dekhaayo
segment_652|yasapachhikaa samayamaa ullekha paainna nilishaalaa bhanne kaayamai nilishaalaabaata naksaala kahalina pugeko paainchha
segment_653|paganaatha dailekha jillaako eutaa gaabisako naama
segment_654|kaaliikanthe saarasa nepaalamaa paaine eka prakaarako charaako naama ho
segment_655|spenii klaba baarsilonaa ra kroesiyaa raashtriya timakaa laagi kendriya baa aakraamaka midaphildarako ruupamaa khelne gardachhan
segment_656|duii hajaara chhayaalisadekhi raajaniitimaa salagna rahaadai aaunubhaekii kirana yaadaba prajaataantrika aandolanamaa bibhinna samayamaa pakraau parnubhayo
segment_657|yasako pushti goru anya paaltuu pashuharuuko murtiiharuudekhi pani hunchha
segment_658|yasa ropabekaa kaarana samathara pathaara kaalingpongadekhi biisa kilomitarako duriimaa siliigudii jaane baatomaa abasthita chha
segment_659|bhaaratiiya kamyunista paartii janataadala esa muslima liga kerala kaanggresa ema kerala kaanggresa je aadi
segment_660|belingtana nyujilyaandako pramukha sahara ho
segment_661|pahaadakaa phediimaa madhyabartii bhiraalaa paakhaabaata aaekaa pahiraakaa padaarthaharuule purne krama jyaardai jatila chha
segment_662|uttarakoriyaakaa dibanggata netaa kima ekaanta manaparaaune netaa thie
segment_663|katipayale uhaa unnaaisa saya ekachaalisamaa saaiberiyaamaa janmiekaa bhanera pani bhaninchha
segment_664|yasa granth‍laaii dalaaii laamaale tib‍batabaata aaphuusaaga lyaaekaa thie
segment_665|malayaalama saahityako udgamasaaga sambandhita kunai spashta dhaaranaa chhaina
segment_666|duii saya kisimakaa talipa phuula yuuropa ra esiyaalaaii chhune praachiina shahara intaanbulamaa phulekaa chhan
segment_667|pramaanaharuukaa aadhaaramaa yo bishbaasa garinchha satrau shataabdiiko praarambhamaa keralako janasangkhyaa lagabhaga tiisa laakha thiyo
segment_668|janggalako bichabaata niskeko paaniiko chhaharaako manamohaka paryatakiiya bikaasa nahudaa ojhelamaa pareko ho
segment_669|kehii samaya pachhi meksiko sitiimaa unako raaula ra phidela kaastrosita bheta bhayo
segment_670|kaaliinaaga bahumukhii kyaampasa dolakhaa jillaako sunakhaaniimaa abasthita eka kaleja
segment_671|pataayaamaa raheko ramaniiya sthalaharuuko drishya thaailyaanda khaadiimaa bhaeko thulo kshetra ho
segment_672|tyastai prakaarale pyaangamaa bibhinna debiidebataalaaii yasarii khulaa ruupamaa raakhne garieko paainchha
segment_673|yo kshetra ghanapokharaa samuuhako dakshinamaa abasthita chha
segment_674|kaashiiraaja upaadhyaaya nepaalakaa puurbamantrii hun
segment_675|ashubarmaako naksaala gahiriidhaaraamaa raheko chha
segment_676|uhaale philmasambandhi kitaaba lekhnu bhaeko thiyo
segment_677|yo jillaako aakaara brittaakaara chha phailaabata kariba sattarii kilomitarako habaai duuriimaa uttaradakshina phailieko chha
segment_678|mohanajodaado hadappaa pachhi hadappaa saskritiko kaaliibagaa tesro thulo nagara siddha bhaeko chha
segment_679|yasa gaabisako pratyeka badaamaa ghyaanga bauddha dharmaabalambiiharuuko puujaa dhyaana garne sthaana chha
segment_680|pahaadii jillaaharuu ilaama paachathara ra taaplejunga tehrathuma sangkhubaasabhaamaa bibhaajana garinu aghi pallo kiraatalaaii limbubaana bhaninthyo
segment_681|sindhupaalchokako nirbaachana kshetra nambara tiina antargata parne yasa gaabisa jillaako uttarapashchima bhuubhaagamaa pardachha
segment_682|kerala praanta paryatakaharuumaa atyantai lokapriya yasalaaii iishbarako aaphno ghara naamale chininchha
segment_683|yasto abasthaamaa bisheshajynalaaii dekhaanuhos sahii khaalako krima lagaaunuparchha ghaamabaata bachne upaaya apanaaunu parchha
segment_684|khaasagarii pokharaa upatyakaa bharaabhariidekhi kotrekholaasamma anya bijayapura dobhaana syaangakhudii kholaaharuuko tallo bhaaga jyaadai bistrita chha
segment_685|dhaatu maatokaa khelaunaa mohanajodaado hadappaakaa jhai yahaabaata praapta bhaekaa chhan bachchaaharuukaa manoraynjana prani aakarshana hunchha
segment_686|braajilako gaaumaa basnemaariyaa aaphno bhaagya khojdai sbitjaralyaanda pugchhe tara baastabikataa sochebhandaa pharaka bhaepachhi jenebhaamaa beshyaabrittimaa laagna pugchhe
segment_687|yasako supa banaainchha yo khaana sakinchha anya tarakaariimaa misaainchha yasale chhuttai sbaada
segment_688|kula taalako najikai paaieko nestaarii chihaanako abhilekhamaa lasiikaa granthii mahaamaariiko baaremaa ullekha gareko
segment_689|hajaara barsha pahilaa rachanaa garieko kunai kriti upalabdha chhaina
segment_690|keralakaa ganita tathaa jyotishashaastrako bikaasa aaryabhattako rachanaa aaryabhattiiyakaa aadhaaramaa bhaeko chha
segment_691|chilii raashtriya phutabala tima ra baarena myunikhakaa laagi midaphildara phutabalarako janma baaisa me unnaaisa saya sataasiimaa bhaeko ho
segment_692|annabaaliiko raamro ubjanii kasailaaii pani rogabyaadhi bhokamariile akaalamaa namaaros uniiharuuko praarthanaa hunchha
segment_693|madhyakaaliina yahudiisamudaayamaathi dherai aakramana bhae
segment_694|paacha saya tiisako paatana khapinchhe abhilekhamaa
segment_695|sabaiko sahamati sakriyataamaa nirdhaarita samayabhitrai nayaa sabidhaana nirmaana hunuparchha bhanne kuraamaa uhaa bishesha joda dinuhunchha
segment_696|duii hajaara aathako agashtamaa kimako duii hajaara tiinamai mrityu bhaeko kuraa chhaapeko thiyo
segment_697|yahaadekhi siliigudii unaansattarii kilomitarako basa bhaadaa pachaasa rupaiyaa chha
segment_698|maile samaajakalyaanako laagi saahitya sebaako laagi kasailaaii khusii paarna kehii lekheko chhaina
segment_699|pachapannajhyaale darabaarako nirmaana raajaa bhuupatindra mallale nepaala sambat bayaasiimaa garekaa thie
segment_700|bishnu sharmaale rachekaa kathaaharuu paacha prakarana khandamaa baadieko hunaale tii sabai kathaalaaii pachatantra bhaninchha
segment_701|yo nadii paakistaanamaa hakaraa baahida naaraa naamaharuule jaaninchha
segment_702|sthaayii himarekhaamaathi anabarata hiukaa prakriyaa yasa kshetrako tallo siimaanta bhuubhaagamaa asthaayii hiukaa prakriyaa kendrita rahanchhan
segment_703|myaasedoniyaa saharako praachiina mahattba chha kinabhane maanaba sabhyataako yo eutaa namunaa thiyo
segment_704|bhaaratiiya paramparaaanusaara keralamaa pani ganita antariksha bijynaana jyotishiiko bikaasa paraspara sambandhita bhayo
segment_705|unnaaisau shataabdiiko ukta mahaamaariiko kaaraka rogajanakako adhyayana eka baijynaanikaharuuko toliile suru gareko thiyo
segment_706|kichakabadha bhanne thaau jhaapaako prithbiinagara gaabisako badaa paacha sthita mechii nadii deuniyaa kholaako sagamamaa chha
segment_707|yasakaa katipaya kathaaharuu kathaaharuubhitra kathaa kathaabhitrakaa kathaa chhan
segment_708|modii mardii kaalii bijayapura kotre saadrii kaahu harpana phusre indii aadi
segment_709|arjentinaako raajadhaanii sahara byunarsa aayarsamaa janmiekaa jarjamaariyolaaii san unnaaisa saya unaansattariimaa pujaariiko ruupamaa niyukta garieko thiyo
segment_710|ekapataka rasiyaako masko kimale lagjarii relakaarabaatai yaatraa garekaa thie
segment_711|uhaa kehii mahinaasamma saarbajanika samaarohaharuumaa sameta sahabhaagii hunu bhaeko
segment_712|pacharautaa baaraa jillaamaa abasthita gaau bikaasa samiti
segment_713|yasapachhi tii batanii be haala sidanii nyuu saautha belsamaa upanibesha banaaune samarthana garne bibaranaharuukaa saatha phirtaa gae
segment_714|keralakaa dherai prasiddha baijynaanikaharuu bijynaanako bibidha shaakhaaharuumaa ajhai kaaryarata chhan
segment_715|kaalotaauke banakaaga nepaalamaa paaine eka prakaarako charaako naama ho
segment_716|pokharaako phebaa taala aasapaasako kshetramaa yo banaspati prashasta maatraamaa paainchha
segment_717|saynchaara maadhyamako ruupamaa yasa kshetramaa mero mobaailako nepaala telikamako sampuurna phona sebaaharuu upalabdha chhan
segment_718|yasa mathamaa bauddhaharuuko kag‍yura grantha raakhieko chha
segment_719|yasalaaii anggrejiimaa paaida harbina bhaninchha
segment_720|yastaa shabdaharuuko prayogale abhibaktaalaaii laagdachha usale janaauna khojeko asbiikriti bhitraidekhi jaaniyo
segment_721|papubaa nyuginii eutaa prashaanta mahaasaagariiya raamro taapu ho
segment_722|uniisita dhanasampattiiko kamii
segment_723|kaaberii nadiikaa deltaamaa raamro khetii hunchha
segment_724|aalu aajakala uttarii yuropako laagi sarbaadhika upayukta phasala tyasabelaa amerikaamaa siimita yuropeliiharuulaaii tyatibelaa yasako jaanakaarii thiena
segment_725|phesana paarakhii unii phesanako kshetramaa eka aaikana thie
segment_726|bikaasa baingka ho
segment_727|raamacharitamalaaii malayaalamako praarambhika kaabya maaninchha keralako saahityika paramparaa tyobhandaa pani puraano hunasakchha
segment_728|parbatiiya bhuubhaaga samudrii tatiiya kshetra bana kshetra tiirthaatana kendra pramukha chhan
segment_729|pratinidhi sabhaakaa laagi yasa jillaamaa tiina nirbaachana kshetra chhan
segment_730|tarkii aadhikaariika naama ganatantra tarkii pashchima esiyaamaa abasthita eutaa yuresiyana raashtra ho
segment_731|kaalo saalaka nepaalamaa paaine eka prakaarako janaabara
segment_732|aayurbeda duii hajaara barsha puraano bhaaratiiya chikitsaa paddati ho
segment_733|tapaaiiko maanyataalaaii naparkheko tapaaiiko maanyataako aashaa naraakhiikana suru hunchha
segment_734|tapaaii uttama bhojana chaahanuhunchha bhane himaalayana hotala sil‍bara oka hotala jaanuhos
segment_735|bastuta kaaliibanggaako praagaitihaasika sabhyataa saskritikaa bikaasamaa yatheshta yogadaana raheko chha
segment_736|kaalingpongamaa tapaaiile pratyeka chaubaatomaa s‍tima momoja aadi khaanekuraa paaunuhunechha
segment_737|yasalaaii anggrejiimaa parpala sanabarda bhaninchha
segment_738|yo gaauko simaanaa paatemelaa jaamanepaanii chhaama karnaalii nadiisaaga jodieko chha
segment_739|ilale uttaraadhikaariikaa ruupamaa kaanchhaa chhoraa unalaaii san duii hajaara naudekhi taalima dina thaalieko thiyo
segment_740|yasa jillaamaa eka upamahaanagarapaalikaa eka nagarapaalikaa trichaalisa gaabisa chhan
segment_741|kirana yaadaba tribhubana bishbabidyaalaya padmakanyaa kyaampasabaata arthashaastramaa snaataka kirana yaadaba samaanupaatikatarpha nepaalii kaanggresakaa sabhaasad hunuhunchha
segment_742|kaalegaadaa achhaama jillaamaa abasthita gaau bikaasa samiti
segment_743|kaalolaaii andhakaarako ruupamaa linuhunchha yasabhitrakaa khungkhaara nisaacharaharuulaaii uniiharuukaa hisraka maanyataalaaii prakaashamaa lyaauna khojeko paaunuhunechha
segment_744|yo jillaa madhyapahaadii paryaabaraniiya pradeshamaa jillaa bhitrako thuprai bhuubhaaga uchcha himaalii kshetramaa paainchha
segment_745|bas‍tuharuuko kharidakaa laagi kaalingponga aarta raamro chha
segment_746|annapuurna prathama yasai jillaako uttarapashchima simaanaamaa parchha manamohaka kumaarii chuchuraa maachhaapuchchhre himaala jillaako madhyabhaagamaa pardachha
segment_747|aphagaanistaana bijayii upaadhisaagai pachaasa hajaara amerikii dalara bhaarata pachchisa nepaala ra maaldibhsalaaii dasa hajaara amerikii dalara pradaana gariyo
segment_748|saata saya anthaanabbemaa nirmaana puraa bhaeko darabaara nirmaanako tiina saya barshapachhi tatkaaliina nepaala upatyakaamaa bhayaanaka bhuukampale bhatkiyo
segment_749|yuropelii sarakaaraharuule sangkata nidaanako kunai kadama chaalenana rogako kaarana phailaabata sambandhii kehii jaanakaarii kasailaaii thiena
segment_750|kiborda eka mahattbapuurna upakarana ho yasako prayoga gardaa kampyutaramaa aksharaharuu angkaharuu pathaauna sakinchha
segment_751|lasiikaa granthii mahaamaarii prakriyaa duii jaatikaa kritaka musaa lokharke aadimaa aadhaarita bhaeko paaiyo
segment_752|mero piidita bhaashaaharuu kunai thaaumaa khasro rushta gaalii suninechhan kunai thaaumaa birodha kunai thaaumaa palaayana
segment_753|amejana kindala eutaa bidyutiiya pustaka padhne yantra ho
segment_754|adhikaasha piiditaharuuko rogako sakramana pachhi saata dinamaa mrityu hunthyo
segment_755|unako janma unnaaisa saya unaansattariiko maarcha eghaaramaa amerikaako sikaago saharamaa bhaeko thiyo
segment_756|pachchiisa prabandha badariinaatha bhattaraaiidbaaraa lekhieko
segment_757|hajurabubaa baabukaa saatha unako tasbira ahile janataalaaii bitarana garne tayaarii abasthaa raakhieko pani bataaieko chha
segment_758|bhattaraaiile duii hajaara ekasatthii saalamaa yo pustaka prakaashita garekaa thie
segment_759|uniiharuule dakshinapuurbii puurbii bhaagabaata hune aakramanako pratirodha garnuparne sartamaa limbubaana gaabhieko thiyo
segment_760|duii hajaara dasamaa chikitsaa bashaanubidaharuule dieko raayamaa mahaamaariiko tiinai charanako surubaata chiinamaa bhaeko
segment_761|uhaale abhinaya gareko pahilo teliphilma mahako pahilo chalachitra shambhuko nirdeshanamaa baneko santaana
segment_762|belsa unnaaisa saya anthaanabbemaa saana diegomaa basaaii sare ra eutaa aabaasiya bajaarale tyahaabaata hataaepachhi phloridaako senta pitarsabargamaa nai punarsthaapita bhae
segment_763|yaatayaata bidyutikarana aadiko bikaasale gardaa yasa kshetrakaa janataako jiibanastaramaa sudhaara hudai gaeko paainchha
segment_764|unii maanabaadhikaarako ullangghana paramaanu bama laamo duuriiko misaailako pariikshanakaa kaarana antarraashtriya staramaa charchaa
segment_765|uhaakai prayaasamaa uttara koriyaako philma kampaniile uttara koriyaako itihaasabaare ekasaya bhaagako dhaaraabaahika shrrikhalaa banaaeko
segment_766|itihaasabidle lichchhabi kaalako praarambha chaara saya iishaapuurba maannuparne tarka raakhekaa chhan
segment_767|puurbii jarmanakaa eka krishakale kukurajatraa kharaayo haaibrida gare
segment_768|spenamaa dherai byaktiharuu samaajabaadamaa bishbaasa gardachhan bhane kehiile pujiibaadamaa pani bishbaasa gardachhan
segment_769|ahilesamma yahaa biisa mantrimandala baahra mukhyamantrii bhaekaa chhan
segment_770|dhanadhaanyadekhi paripuurna yasa kshetramaa baidika reechaaharuuko udbodhana pani bhayo
segment_771|kaalo chuletro pahaadii bhuubhaagamaa paaine butyaana bargamaa parne banaspati ho
segment_772|kaalolaaii kuruupako arthamaa linuhunchha asbiikrita maanyataa kuruupataalaaii sthaapanaa garna khojiraheko paaunuhunechha
