segment_351|paryatan baanijya shiksha sbaasthyasambanddhi subidhaale sampanna pokhara nepal adhiraajakai sundar sapha nagarako rupama pahichan raakhdachha 
segment_352|kaleshwar mahaadebalai lalitpurko pyang baasiharu aaphna aaraadhydebakaa rupama line gardachan 
segment_353|pleg mahamariko samakaalin bibaranhaaru bibidh kehi pharak bhetiyeka chan 
segment_354|yuticiko das tisako samay offset suchak 
segment_355|itrabata baneko bal 
segment_356|italian dosro bishbayuddhako ladaku biman 
segment_357|german loktantrik ganaatantradbara nirmit baadhaa 
segment_358|germaniko greis jillama raheko nagarpalika 
segment_359|norbeko son aogama raheko nagarpalika 
segment_360|amerikii television shrinkhala 
segment_361|dharmik paryatanako bikasama namo buddha restaurantale thulo bhumika kheleko cha 
segment_362|rasiyako oblastako namaske jillama raheko nagar 
segment_363|kaligandaki nadi tibetamaa uttapati huncha ra mustang jillaabata nepal chira 
segment_364|catholic charkako purba diaisis 
segment_365|germaniko byambarjamaa raheko roman catholic girjaghar 
segment_366|cannadako ontariyoko duraam kshetrama bhayeko nagarpalika 
segment_367|jhalakaamaan gandharba nepali lokgayak hun 
segment_368|aitihasik mahattwa bokeko yo darbar bhaktapur jillako bhaktapur darbar kshetrama raheko cha 
segment_369|rusko jillama raheko sahari ilaka 
segment_370|rusko sanghiya bishay 
segment_371|yo gabis uttar dakshintarpha jogmai nadisamma failiyeko cha 
segment_372|san unnaisa saya unnaaisama purba pradhanmantri joseph kukale warsels shanti sammelanama bhag linakaa lagi parisako yatra gare 
segment_373|shri yogaambar kosmetic sapamaa sabai prakaraka kosmetic prasaadhan samagri paincha 
segment_374|kanadeli bihaani television karyakram 
segment_375|saiprasako dwipako jhanda 
segment_376|kalotauke haansa nepalma paine ek prakarako charako nama ho 
segment_377|rastriya danta aspatalaakaa lagi awashyak upakarana tatha aushadhi pradan garieko cha 
segment_378|germaniko jillama raheko nagarpalika 
segment_379|uhaan philmapremi thie uhanko pustakaalayama hajaraabata haliud philmaka chakkaa 
segment_380|pashchimi uttar amerikama raheko pahad shreni 
segment_381|kaalogardane sunchare nepalma paine ek prakarako charako nama ho 
segment_382|itihasma football sangh sangathanaako rekard 
segment_383|kaligandaki khonch nepalko madhyapaschimi himali kshetrama kaligandaki nadiale banayeko khonch ho 
segment_384|gangi balayarako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_385|bishnu bhattako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_386|ejipti puratattik sthal 
segment_387|skotis abhineta ra nirmata 
segment_388|rato ragat koshaharuako sankhyaama kami 
segment_389|madam kuryiko janma sat nobambar athar saya satsatthima polandako rajdhani barsamaa bhayeko thiyo 
segment_390|poland ra rusama raheko nadi 
segment_391|chiliko prashasanik bibhajan 
segment_392|british mahila char saya meter olympic daud 
segment_393|germaniko aachenmaa raheko romakatholic girjaghar 
segment_394|yasa paharamaa jastosukei khaderiama paniko muhaana sukdaina 
segment_395|yo bishnu sharmadbara sanskrit naitikathaharuako sangaalo ho 
segment_396|saundarya saadhana aapurti pasalle dasainaako shubhabbasarama bhaari chhutakaa sath saadhanahaaru bikri gariraheko cha 
segment_397|ardhachaalak upakarana bistar ra electronic sanket ra bijuli switch garna prayog garincha 
segment_398|amerikii philim nirdeshak patakatha lekhak nirmata nrittya nirdeshak ra sampadak 
segment_399|kiyaani lei janma unnaisa saya bayaasi ashlil chalchitra abhinetri hun 
segment_400|dhanaraaj regmiko janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_401|unnaisa saya triyaasiko hasya byangya harar film 
segment_402|armikai laalbahaadur thapa dosro ra epiphakaa narayan thapa tesro bhaye 
segment_403|italian kabi upanyaskar sahityik samalochak ra anubaadak 
segment_404|template jhandaa aaland dwipako nama 
segment_405|yahanka sabai hotel raat ath tis baje dekhi nau bajesamma banda hunchan 
segment_406|tyahi muddaako tarekh khepaana uni kathmandu aayera aaphnai gaunaka kaptan tejabahaadur kaarkiko gharma paahunaa banera kehi din basechhana 
segment_407|medical kalej shikshan aspatalma mero chhoraale pahilo patakaamaai nama nikaalyo 
segment_408|shanibar suru hune sadhaaran barsa 
segment_409|kalo kasturi nepalma paine ek prakarako janawar 
segment_410|sabaibhanda chalanaama raheko kobordako dijain ho 
segment_411|kolumbiyaama bayalisun football championshipt 
segment_412|karanabahaadur mallako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_413|jiwanu ekabaata arkoma sarne bistrita prakriya athar saya anththanabeema sthapita gareko 
segment_414|yasari chadhaaine chijabijaharu mausam anusaar makai kaankra aarubakhadaa ambaa naasapati suntala mebaa keraa laukaa aadi hunchan 
segment_415|rusko bhologdaa oblastama raheko sahar 
segment_416|debraj joshi tribhuwan bishwabidyalayabata shikshaashaastrma snatak hunuhuncha 
segment_417|ajako bridgwater antarrastriya kalej bholiko maargadarshak jasto lagcha 
segment_418|jasma limbwan bhumimaathi limbu jatiko matra adhikar raheko thiyo 
segment_419|yahanko maulaa kalikaa deviko mandir dibyadhaam 
segment_420|yo sadak maargadekhhi sattari kilometramaa siligudiisanga jodiyeko 
segment_421|peruko rastriya gaana 
segment_422|bhuban dahaalako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_423|armeniyaan klerik ra kronikalar 
segment_424|yahan pahila dekhi nai bukinga garaanu parcha 
segment_425|kamala khadkaako janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_426|germaniko thuringiyako greisako jillama raheko nagar 
segment_427|prabina gurumle gayeko yo daajuko mirmire aankha lagayatka gitaharu nikai charchit chan 
segment_428|sisaako dherai atyantai ramro phaibharuko samagri nirbaachak gana 
segment_429|yaadab kadalako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_430|bhidio chitraharu byaapak phailauna kampyutar ra bhidio upakarana 
segment_431|raajaale unlai dherai dhana jagga jamina inaamaamaa dine bachana diye 
segment_432|indonesiyako jaabama raheko rastriya nikunj 
segment_433|gaidaakot ra gaidakot duiwata namharu ustai bhaepani pahilo gulmi jillama pardacha ra dosro nawalparasi jillama pardacha 
segment_434|keralka ganit tatha jyotishasastrako bikaasaka parinaama swarup bibhinna ganitiya paddhatihaaru baneka chan 
segment_435|shringaar samagri pasalka malik hijomatra gharatira laage 
segment_436|dipendra bahadur sinhako janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_437|kankaai books mero ghar najikai cha tara ma kahilyai tyahan gayeko chhaina 
segment_438|amerikii byabasayik basketball kheladi 
segment_439|parimal snehi bajhang chainapuramaa janmiyeka hun 
segment_440|ti guthiharule jaatraakaa lagi awashyak kaam gardachan 
segment_441|bahrain madhyam duri dhaawak 
segment_442|kanbaras en kalars bistarai aaphno kaaryako bistaaraamaa saphal hundai aayeko cha 
segment_443|ratananagar nagarpalikako pashchimama parne yo gabis dui saya gharaharu chan ra panch hajar janaako basobas raheko cha 
segment_444|madhyapahadi rajmargalai pushpaalaal lokmarg pani bhanincha 
segment_445|nepali adhunik gayak sukamit gurumle gauna suru garda nepali pop bidhaa janmiakaai thiena 
segment_446|kaligandaki purbatarpha modincha debaghaatama jancha seti nadi trishuli nadisanga misincha dakshintarpha bahan thalcha 
segment_447|shib pariyaar sarlahima janmeka nepali gayak hun 
segment_448|unnaisa chautahattaramaa colombiyali football byabasayikako pahilo shreni 
segment_449|grand bank nepal limitedako sthapanapachchhi yasko bittiya kshamatama nikai ramro bikas bhayeko manincha 
segment_450|ekal sahityik saanjhama sahityakar dambar sharma badule bhag lieka thie 
segment_451|chabbis gate naamaakaranaa garieko ho 
segment_452|angrejii charan ra film abhinetri 
segment_453|budhaanilakanthama pujaapaatha garne manishharuko laam raatibaataai suru huncha 
segment_454|kritibaahaadur sinhako janma sudurpashchim nepalko bajura jillama bhayeko ho 
segment_455|spainama raheko swayatta samudaya 
segment_456|bishbakaa sabai shaasaakharule kimako byaktittako prashansa gareka chan 
segment_457|ganesh bahadur saudako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_458|kathmandu model uchcha madhyamik bidyalayale aaphno baarsikottsaba sampanna gareko cha 
segment_459|bindojako lagi paatha sampadak ra strota kod sampadak 
segment_460|turkiko rastriya jhanda bahak biman 
segment_461|indrarajya lakhmi prasuti griha nepalakai sabaibhanda purano prasuti aspatal ho 
segment_462|yo gabis uttar dakshintarpha jogmai nadisamma failiyeko cha 
segment_463|polis basketball kheladi 
segment_464|panchabaa daurali gorkha jillama parne gaun bikas samiti 
segment_465|kagjataharu janaune ra tyasamaa karya garne paripati 
segment_466|gotihawaa kapilbastu jillama parne euta gaun bikas samiti ho 
segment_467|krishna bik nepali lok gitaka sankalak tatha gayak hun 
segment_468|dhoja maharako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_469|malayalam bhasa upatikaa barema anek siddhaanta prastut garieka 
segment_470|yuas amerikii jabalamukhi 
segment_471|siriyaali lekhak ra kabi 
segment_472|jin rajbanshka samrat janminu pahile 
segment_473|krishnaarpana bhojalayale ahileko paryatan byasayama nikai thulo yogdan gareko cha 
segment_474|dui hajar saatamaa bhayeko mrityu 
segment_475|suraudi kholako besi madi nadiko besi modi nadiko besi jillaka maidani bhag hun 
segment_476|tyasabich linago dhaalinchha jatrako bisarjana huncha 
segment_477|oblastako jillama raheko nagar 
segment_478|panchami bajar siddhithumka ilam jillama byaparik kendra ho 
segment_479|cheka bhaliboll kheladi 
segment_480|tayari kinemaalai ghaamamaa raamrari sukaera raakhinchha awashyakta pardaa jhikinchha kataai koseliko rupama pani pathauna sakincha 
segment_481|speni byabasayik football kheladi 
segment_482|seturaam shrestha prasiddha nepali gayak thie 
segment_483|rojameri kitchen ra kaphi pasalako barshik aamdaani sochebhanda nikai badhi bhayekale saajhaedhaarulaai thap seyara pradan gareko cha 
segment_484|umesh hair dreser sailunamaa bibhinna subidhharu suru garieka chan 
segment_485|nirman samayaabadhiakaa adharama kunai purana chan kunai nayan kathor siment dhungako jamot awasthama chan 
segment_486|yuticiko nau samayako offset suchak 
segment_487|dutch postimpreshonist chitrakaar 
segment_488|porcugaliharule bharatako gowalai upanibesh banayepachchhi makaule pani tyasko anusaran gardai dakshini chinma aaphno upanibesh banayo 
segment_489|sloveniyai naak kaana ra ghaantiko rog 
segment_490|mark frast ra daabhid lingdbaara sanchalit amerikii hatya rahasya television shrinkhala 
segment_491|bir aspatalma halsalai yasto kendrako byabastha garieko cha 
segment_492|pachhi lokgayak dharmaraaj thapako sahayogale unle iswi samabat unnaisa saya paisatti dekhi radio nepalma gaayakaako rupama sewa suru gare 
segment_493|skotlandako pirejamaa raheko haimiltanako dyuk 
segment_494|saapakotkii shrimati taaraadevi pani maaobaadiako kshetriya sadasya hun 
segment_495|kul bikako janma pani sudurpashchim nepalko acham jillama bhayeko ho 
segment_496|german samudra tat bhaliboll kheladi 
segment_497|purbapashchim rajmarg dakshintarpha dhangadhi nagarpalika pardacha 
segment_498|saraswati bartamanma ghaghar nadiharuamaa uttam cha giribaata samudrma prabesh gardathyo 
segment_499|polis purba basketball kheladi 
segment_500|karkapatrikale kirantharulai parajita nimis tankaaralai suryabanshi lichhabi maneka chan 
segment_501|colombiyali football championshipt 
segment_502|yo patrikako prakashak pachchyauri prakashan lohaakoti 
segment_503|samabat dui hajar tehra tira bhayeko pahilo nagar nirbaachaanabata pramukhama yagyaraaj panta ra upapramukhama ratnabhakta shrestha nirbachit hunu bhayeko thiyo 
segment_504|kalotauke birahichari nepalma paine ek prakarako charako nama ho 
segment_505|aru naachaaharuabandaa bhinnai kisimako yo nacha raatiko samayama pradarshan garincha 
segment_506|uhanko padonnaoti arbuda rog nibaaraan sansthaama bhayeko cha 
segment_507|kalo birahichari nepalma paine ek prakarako charako nama ho 
segment_508|siddhi ganesh elektrik and hardwearle bibhinna kisimaka nirman samagriharuko bikri bitaran gardai aayeka chan 
segment_509|pura kanadaa bhitra raheko thulo tal 
segment_510|phoksoma hawaiimaargaharuako kasaai 
segment_511|misan aspatal amargadhi sthapanapachchhi tyahaanakaa janasaadhaaranale ramro upachaar sewa prapta gardai aayeka chan 
segment_512|sodiyam kloraaidako khanij awastha 
segment_513|shridhar pantka deuda gitaharu ra tinakaa albumharu bajarma painchan 
segment_514|keralka sahitya bhannaale samanyatah malayalam sahitya bhanne bujhincha 
segment_515|kishta bank limited prabhu bikas bank limited gaurishankar dabalapment bank limited ra jenith phainanas limited gaabhie 
segment_516|sochiko rusama bhayeko xxii olympic shitakaalin khelma pratispardha 
segment_517|nayan baneswar kathmandu saharako euta mahattapurna byaparik kendra ho 
segment_518|panch saya tisako patan khapinchhen abhilekhma pramanik charcha paincha 
segment_519|melamchi khaanepaani aayojanaako muhaanasangai jodiyeko yasa gabis bhaugolik rupama kehi bhiralo daandaakaandaale gheriyeko cha 
segment_520|shri kaalinchok uchcha madhyamik bidyalay dolakha jillako bhimeshwar nagarpalikama pardacha 
segment_521|bimala rawalako janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_522|laalsingh bhandari nepalka lokapriya gayak hun 
segment_523|euta pidit manasthiti baulaer anek bakchha 
segment_524|audio data sankuchana pradidhi 
segment_525|gayak phattemaan rajbhandari saahrai birami pareko khabar aayeko dherai din nabitadai aaja ekaabihaanaai unko mrityuko khabar aayo 
segment_526|nyureni tal kaski jillako lekhanath nagarpalikama awasthit tal ho 
segment_527|amerikii alpine ski resar 
segment_528|sunako get antarrastriya kalejako baastabaamaai bishwabyapi starako shiksha pradan gardai aayeko cha 
segment_529|afrikii mahaadeshako pashchimi kshetra 
segment_530|uttesh bhojalayale yo baate hundai ghumana aune paryatakharulai chhito ra mitho khana pradan gardai aayeko cha 
segment_531|kesikaa barema shabdachitramaa kiran kesi namak pustak dui hajar paisattima uhankei janma dinma chaapayo 
segment_532|kirantbhitra pani koyu koyaang koaicha kocha kuki kulunga kiraabaa aadi jaatihaaru huncha 
segment_533|spainako airaagonako swayatta samudayama raheko sahar 
segment_534|niraj kumaraako janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_535|unnaisa saya triyaanaabbemaa colombiyali football byabasayikako pahilo shreni 
segment_536|itihaskar ra dosro dharmayuddha ko sahbhagi 
segment_537|solomon dwipako mudra 
segment_538|gorkha jillako sadarmukami prithbinaaraayan nagarpalika gorkha bajarma raheko gorkha aspatal yo kshetrako mukhya aspatal ho 
segment_539|khatajaatraakramama pujaaridbara ghanti bajaune chamar dolaune karya abichhinana bhairaheako huncha 
segment_540|unnaisa saya nabbemaa colombiyali football byabasayikako pahilo shreni 
segment_541|gridako chara pariwar 
segment_542|gopaalaaraam damaiko janma sudurpashchim nepalko baitadi jillama bhayeko ho 
segment_543|germaniko saksoniko phri rajyako jillama raheko nagar 
segment_544|junge bhattaraiako janma sudurpashchim nepalko baitadi jillama bhayeko ho 
segment_545|pani tataune bhando 
segment_546|panchatantra chhotoaachhota kathaharuko sangaalo ho 
segment_547|yasabata char saya ishaapurabaasamma kirant kaal raheko 
segment_548|arkidanik asidabata byutpanna huncha 
segment_549|mahishpal banshi antim raja bhuban sinhale parajita nepal khaaldoko shasan yasa jaatile hatyaaekaa bishwas garincha 
segment_550|birat raajako darbaramaa paandabahaaru bibhinna namale guptabaas basdaa kichakko kudrishti draupadi maathi parechha 
segment_551|bisam athar saya bayaalis jeshtamaa raja siddhanaraayaan shaahaako raajyakaalama nepal ekikaaranaama gabhiyeko paincha 
segment_552|kshetrapaat nisulka asptalabata sarbasadharanlai nisulka khop pradan garidaai aayeko kura khulna aayeko cha 
segment_553|bharatako ek adhikarik bhasa 
segment_554|kiran kesi sabaile chinekaa hasyakalakar hunuhuncha 
segment_555|diraah phularako janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_556|om bikram bishat nepali adhunik gitaka lokapriya gayak hun 
segment_557|albertako rajdhani sahar 
segment_558|pushpa nepali nepalka barishtha gayak gitkaar uni sangitakar hun 
segment_559|kehi prakaraka television tyunar jasle kamptaytaradbara televisionama signal prapta garna anumati dinchha 
segment_560|nyun deashaamako namharu 
segment_561|bhojaaraaj oliko janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_562|kaabru euta himali parbatamaalaa ho jun uttari nepal ra bharatako simanama awasthit cha 
segment_563|khelauna pangtima enimesana television shrinkhalaama adharit 
segment_564|italiko milaanamaa raheko giti natya ghar 
segment_565|japani myanga shrinkhala 
segment_566|yasaka atirikta haaiking khelako majaa tista nadiko upatyakama barshabhara lina sakincha 
segment_567|rashtrapati dimitri medbhedebhasanga baartaa garna agastama uni relama gayeka thie 
segment_568|uttarako aglo annapurna shrinkhala sandhai hiunle dhaaki rahancha eghar wata bibhinna himasikharahaaru mitarabhanda badhi uchaiakaa 
segment_569|amerikii abhineta ra aawaj abhineta 
segment_570|rajeshpaayaal rai uday sotaang sangitaa raanaa rima gurung hodaa sbarupaaraaj acharya anju panta tatha dipak limbu sabai ramra gayak hun 
segment_571|chhoraharualaai kasari sapaarane raja pirolirahanthe 
segment_572|argentinakaa resing kaar chalak panch patak pharmula ban champion 
segment_573|dutch khel sutar 
segment_574|sloveniyai banaspatibigya ra aanubamshikataa 
segment_575|dillibaj bhattako janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_576|haawaa saansa bhumi chipalekiraako bilpta prajati 
segment_577|amerikii abhinetri model ra gayika 
segment_578|dui hajar chabbis sal bhadau unantis gate gulmi rahandaako awasthama ramechhap jillama nishan prapta gareko 
segment_579|shok sunaara nepali gayan kshetrama thulo yogdan gareka chan 
segment_580|doshapurna bikas ba anga ba utakaako janmajaata abhab 
segment_581|nyu branbisako rajdhani 
segment_582|talabata haalakaa abasthaasamma beganas ra rupaa talabata chahaejatiko upayogitaa nagarabaasiharule lina sakirahekaa chhainan 
segment_583|handurasako kakhma raheko kot 
segment_584|patan aspatal patan nepalka purana aspatalaharumadhye ek ho 
segment_585|amerikii rak en rol agragaami 
segment_586|spein portgaal persiyaakaa kehi kshetraharu sthapita islaam dharma khilaaphatako thaalani saya cha saya chalis ii taakaa bhayeko thiyo 
segment_587|denmarko euta raajatantra bhayeko desh ho ra tyasko rajdhani kopenhegaan ho 
segment_588|ekaantamaa basna dulna mana paraaune japani ijaraayli german rusi paryatakaharu sthaniya basindaka ghar bhanjyaangakaa hotelama kyaampasaitamaa paal taangchhan 
segment_589|hanoi vietnamako rajdhani sahar ho 
segment_590|baashington disi sanyukta rajya amerikako rajdhani sahar ho 
segment_591|peruko sabaibhanda thulo sahar limaa sansarbhar prakhyat cha 
segment_592|antalyaa saharako purbapatti raheko ramaniya kshetra nai yasko thulo strot ho 
segment_593|abobaan armeniyako euta samudaya ho 
segment_594|jaakartaa indonesiyako rajdhani sahar ho 
segment_595|tyasa tolikaa ek sadasya francheli swis jiwanu bisheshagya thie 
segment_596|unle germania yugoslaabhiyaa belziyam france ra bharatma pani aaphno sangitik kala prastut gareka thie 
segment_597|upsaalaa nagaramaalar pokhariko jalayaataayaatayogya euta shaakhaako tatma jasko nama phairis nadi ho ra stokham nagarako ekchaalis mil uttaratira awasthit cha 
segment_598|makbaari tapu nyujilando ra antarktikako bichamaa awasthit australiyako tyaajmaaniyaa rajyako bhoobhag ho 
segment_599|yasaka atirikta yahan tista nadima romanchak khel raftingako suruaat garieko cha 
segment_600|yahanko jimnastalaai tettiisauna tyulit pitar smaarak kup dui hajar sat hangarimaa dui sbarna padak prapta bhayeko cha 
segment_601|yasai kramama ukta toliale athar saya chauranbeema hongkong bhraman gareko thiyo 
segment_602|dui hajar ath agastama ek japani prakashanale kim dui hajar tinmai maariskaako dabi garyo 
segment_603|aitihasik sahar petraa aaphna bichitrakaa kala ra skritiharuakaa karan prasiddha cha 
segment_604|kalimponga girls highschool euta nepali basako patrika ho 
segment_605|yo sanyukta rajya amerikama parne euta rajya ho 
segment_606|antarktikaa euta thulo mahadesh ho arthat yo euta bhumiko thulo bhag ho yo mahadesh bishwako dakshin kshetrama sthit cha 
segment_607|maayami sahar aajabholi nikai prakhyat hun thaaleko cha 
segment_608|ekapatak rasiyako masako kimale lajari relkarabatai yatra gareka thie 
segment_609|yo nadi pakistanma hakra wahid nara namharule chinincha 
segment_610|asiaakai thulo niji pustakaalay keshar pustakaalay karib chhattis hajar jati pustakaharu raakhiekaa thie 
segment_611|kanadaamaa barshik rupama dheraimatraamaa kaatha tatha banyajanya utpadanaharu niryaat garinchhan 
segment_612|masaajiragol ba masaajir tal ajarabaijaanako baaku najik kbaaraadag rayonamaa parne nunilo paniko tal ho 
segment_613|aagraa makwanpur jillama parne ek gaun bikas samiti ho 
segment_614|jerusalaam sahar dharmik ra aitihasik rupale nikai mahattapurna cha 
segment_615|chitawan rastriya nikunj bishbaharakaa paryatakaharuamajh nikai prakhyat cha 
segment_616|bhotekoshi nadi yasai gabis bhayera bagne bhayekale bishmaa nai bhotekoshi raaphting lagi yo kshetra nikai prasiddha cha 
segment_617|gham laagepachhi tina dindheki abaruddha beni mustang sadak sidhaa yaatyaat sanchalonama aayeko cha 
segment_618|jastosukei graahakako chitta bujhauna sakne ekmatra bar es cafe and bar ho 
segment_619|sabaibhanda sano tal maidi taalabhanda dui kimi pashchimama parcha 
segment_620|standaard charatarad bank nepal limitedko bibhinna arthik kshetraharu lagani gareko cha 
segment_621|arunimaa uchcha madhyamik bidyalayale dherai pahiledekhhi nai samaj sewa gardai aayeko kura khuleko cha 
segment_622|sagarmatha chaudhary aankha aspatalma aankhako shalyakriyaa bhayekale maile uniharulai tyahan jana sallah dien 
segment_623|le sherpaa bhanne kampaniale yasko sthapana dekhi nai nirantar pragati gariraheko paincha 
segment_624|purbama dhawalaagiri dekhi pashchimama byaas rishi himal nandaadhebisamma yasko prabhaab raheko cha 
segment_625|mustang himali jilla ho 
segment_626|kaanti bal aspatalle baalabaalikaamaa hune praayah sabai khale rogaharuako upachaar garnamaa saphal bhayeko cha 
segment_627|yasa barshaadekhhi yunited akaadamile tribhuwan bishwabidyalayabata sambandhana prapta gareko cha 
segment_628|pleses restaurant and baarakaa sabai karmchariharule ek aapsamaa milera karya gardai aayeko kura khulasa bhayeko cha 
segment_629|misan aspatal okhaldhungaama biramiharuko bhid rahancha 
segment_630|ibiparlsale aaphomaarga taya garda dherai kuraahaarumaathi dhyan puryaaunu pareko thiyo 
segment_631|pachakule dang jillako euta gaun bikas samiti ho 
segment_632|mahendranagar nepalko pashchimanchal bikas kshetrama parne euta mahattapurna naakaa sathai kshetriya sahar ho 
segment_633|sarakarle janakpur anchal ayurveda aushadhaalayalai adhunik prabidhiyukta garaune pratibadhataa prakat gareko cha 
segment_634|di en books and stesanarisanga milera haamro skulale bidyarthikaa lagi chahine pustakaaharuako byabastha gareko cha 
segment_635|kalo garud nepalma paine ek prakarako charako nama ho 
segment_636|nepalma badhi pani parne jilla kaaskiko lumle gaun bikas samiti antargata kshetra pardacha 
segment_637|pleg lasika granthi mahamariko pramukh prakop failiyeka thie 
segment_638|tara yasaka purba ki aangla phranch senaaharu kaalaasaagarakaa pashchimi tatma barnamaa ekatra hun 
segment_639|yahan hadappa sabhyataakaa dherai chaso mahattapurna abasheash bhetiyeka chan 
segment_640|baideshik byapar dharaasaayi prakritik prakop bhokamaribaata laakhauna maanisale jyaan gumaaunupareko thiyo 
segment_641|yasa jillama samashitoshnadekhhi shitoshna haabaapani paincha 
segment_642|keralka adhikansah maanisako maatribhaashaa malayalam cha yo drabid paribaarako pramukh bhasa ho 
segment_643|nyauraa ek saya tin fitako uchaimama awasthit cha 
segment_644|kalimpaang mahakuma bharatiya rajya pashchim bangaalko daarzeeling jilla antargata mahakuma ho 
segment_645|bishwa bishayak mantrisatariya antarrastriya sammelanama bhag lina bangladeshko rajdhani dhaakaa prasthaana garnuaaghi tribhuwan antarastriya bimaansthalamaa sancharkari bich unle so kura bataae 
segment_646|tanahu kshetrabata sanbidhana sabha sabhasada nirbachit gurung salako aama chunabama sohi kshetrabata bijayi hunubhayeako thiyo 
segment_647|sabai bidwan yo mandachan bhaashasambanddhi paribartanaako karanle malayalam utapati bhayeko 
segment_648|yasabhitra katibata katha spashtasanga chhutyaauna gahro 
segment_649|chinma upalabdha chikitsak abhilekhma ullekh garieko lasika granthi mahamari sohra saya chawaalismaa bhayeko paayo 
segment_650|bishwama prachalit dherai naitik kathaharuko adhar panchatantrakaa kathaharu maniyeka chan 
segment_651|so bishayama uttar koriyaale chaso dekhayeao 
segment_652|yasapachhikaa samayama ullekh paainna nilishaalaa bhanne kaayaamaai nilishaalaabaataa naksal kahalina pugeko paincha 
segment_653|paganaatha dailekh jillako euta gabisako nama 
segment_654|kalikanthe saaras nepalma paine ek prakarako charako nama ho 
segment_655|speni club baarsilonaa ra kroesiyaa rastriya timaaka lagi kendriya ba aakramak midhphildarako rupama khelne gardachan 
segment_656|dui hajar chayalisadekhhi raajaniitamaa sanlagana rahandai aaunubhayeki kiran yaadab prajataantrik aandolanamaa bibhinna samayama pakrau parnubhayo 
segment_657|yasko pushti goru anya paaltu pashuharuko murtiharudekhhi pani huncha 
segment_658|yasa ropabeakaa karan samathar patathar kaalingpoangadekhhi bis kilometrako durimaa siligudhi jane batoma awasthit cha 
segment_659|bharatiya kayunist parti janatadal es muslim lig kerala kangres em kerala kangres je aadi 
segment_660|belington nyujilandako pramukh sahar ho 
segment_661|pahaadakaa phedimaa madhyabarti bhirala paakhaabata aayeka pahiraakaa padaarthaharule purne krama jyaardai jatil cha 
segment_662|uttarkoriyaakaa dibangat neta kim ekaanta manapaaune neta thie 
segment_663|katipayle uhaan unnaisa saya ekchaalisamaa saiberiyaamaa janmiyeka bhanera pani bhanincha 
segment_664|yasa granthalaai dalai laamale tibbatabata aaphoosanga lyayeka thie 
segment_665|malayalam sahityako udgamasanga sambandhit kunai spashta dhaaranaa chaina 
segment_666|dui saya kisimaka talip phul yurop ra asiyaalai chhune prachin sahar intaanbulama phuleka chan 
segment_667|praamaanaharuakaa adharama yo bishwas garincha satraun shatabdiko prarambhama keralako janasankhya lagbhag tis lakh thiyo 
segment_668|jangalako bichbaata niskeko paniko chhaharaako manamohan paryatkiya bikas nahundaa ojhelama pareko ho 
segment_669|kehi samay pachhi meksiko sitimaa unko raul ra phidal kastrosita bhet bhayo 
segment_670|kalinag bahumukhi campus dolakha jillako sunkhaniama awasthit ek kalej 
segment_671|pataayaama raheko ramaniya sthalaharuako drishya thailand khaadimaa bhayeko thulo kshetra ho 
segment_672|tyastai prakaarle pyaangama bibhinna debiadebaataalai yasari khula rupama rakhne garieko paincha 
segment_673|yo kshetra ghanapokhara samuhako dakshinma awasthit cha 
segment_674|kaashiraaj upaadhyaay nepalka purbamantyri hun 
segment_675|anshubarmaako naksal gahiridharaamaa raheko cha 
segment_676|uhale philamasambanddhi kitaab lekhnu bhayeko thiyo 
segment_677|yo jillako akaar brittaakaar cha phailabat karib sattari kilometrako hawai durima uttaradakshin failiyeko cha 
segment_678|mohanjodado hadappa pachhi hadappa skritiko kalibanga tesro thulo nagar siddha bhayeko cha 
segment_679|yasa gabisako pratyek badaamaa ghyaang bauddha dharmawlambiko puja dhyan garne sthan cha 
segment_680|pahadi jillaharu ilam paanchather ra taplejung tehthum sankhubaasabhaamaa bibhajan garinu aghi pallo kiraantalai limbwan bhaninathyo 
segment_681|sindhupaalchokkao nirbachan kshetra nambar tin antargat parne yasa gabis jillako uttarpashchim bhubhagma pardacha 
segment_682|kerala prant paryatakaharuamaa atyantai lokapriya yaslai isharako aaphno ghar namale chinincha 
segment_683|yasto awasthama biseshagyalai dekhaanuhos sahi khaalako krim lagaanuparcha ghaamabaata bachne upaay apanaanu parcha 
segment_684|khasgari pokhara upatyka bharaabharideki kotraekolaasamma anya bijaypur dobhaan syaangkhudi kholaharuko tallo bhag jyadai bistrita cha 
